PrivacyPrefID,UserID,OptInMarketing,OptInDataSharing
PRV3043,USR3628,False,False
PRV3044,USR3838,True,True
PRV3045,USR1109,True,False
PRV3046,USR5537,True,True
PRV3047,USR7644,True,True
PRV3048,USR3608,True,False
PRV3049,USR10000,True,True
PRV3050,USR8151,True,True
PRV3051,USR3816,False,False
PRV3052,USR4686,False,True
PRV3053,USR4019,False,False
PRV3054,USR4356,True,False
PRV3055,USR1894,False,False
PRV3056,USR4522,True,True
PRV3057,USR2039,True,True
PRV3058,USR5432,True,True
PRV3059,USR3455,True,False
PRV3060,USR4688,False,False
PRV3061,USR4385,True,False
PRV3062,USR2923,True,False
PRV3063,USR4194,False,False
PRV3064,USR736,False,True
PRV3065,USR3035,True,False
PRV3066,USR1761,True,True
PRV3067,USR282,True,False
PRV3068,USR8625,False,False
PRV3069,USR7905,False,True
PRV3070,USR7622,True,False
PRV3071,USR2454,False,False
PRV3072,USR7942,False,False
PRV3073,USR9411,True,False
PRV3074,USR8580,True,True
PRV3075,USR287,False,True
PRV3076,USR9733,True,True
PRV3077,USR9052,True,False
PRV3078,USR8396,True,False
PRV3079,USR5998,True,False
PRV3080,USR793,True,False
PRV3081,USR6027,False,True
PRV3082,USR4855,False,False
PRV3083,USR9251,False,False
PRV3084,USR4363,False,True
PRV3085,USR4767,True,True
PRV3086,USR2504,True,True
PRV3087,USR6473,True,True
PRV3088,USR180,True,False
PRV3089,USR9123,True,False
PRV3090,USR4436,True,True
PRV3091,USR3461,False,True
PRV3092,USR3796,True,True
PRV3093,USR7212,False,False
PRV3094,USR8361,True,True
PRV3095,USR2366,False,True
PRV3096,USR1810,True,True
PRV3097,USR4127,False,True
PRV3098,USR9345,False,False
PRV3099,USR8102,True,False
PRV3100,USR2271,True,False
PRV3101,USR5859,False,False
PRV3102,USR9385,True,True
PRV3103,USR7492,True,True
PRV3104,USR8024,False,True
PRV3105,USR1396,True,True
PRV3106,USR9495,False,False
PRV3107,USR671,False,False
PRV3108,USR7825,True,False
PRV3109,USR8198,True,False
PRV3110,USR340,False,False
PRV3111,USR5419,False,False
PRV3112,USR2374,False,False
PRV3113,USR4773,False,False
PRV3114,USR2951,False,True
PRV3115,USR8819,True,True
PRV3116,USR3069,False,False
PRV3117,USR6717,True,False
PRV3118,USR8931,False,True
PRV3119,USR3424,False,True
PRV3120,USR6032,False,True
PRV3121,USR8704,True,True
PRV3122,USR7231,True,True
PRV3123,USR6386,False,True
PRV3124,USR2182,False,False
PRV3125,USR3827,False,True
PRV3126,USR3599,True,True
PRV3127,USR1333,False,True
PRV3128,USR3487,True,False
PRV3129,USR4074,True,False
PRV3130,USR7894,False,False
PRV3131,USR4237,True,False
PRV3132,USR190,False,False
PRV3133,USR9830,False,False
PRV3134,USR5953,False,False
PRV3135,USR7313,False,True
PRV3136,USR3363,True,False
PRV3137,USR1847,True,True
PRV3138,USR4663,True,True
PRV3139,USR9752,False,False
PRV3140,USR8220,False,True
PRV3141,USR2971,True,False
PRV3142,USR7244,False,True
PRV3143,USR7967,True,True
PRV3144,USR9148,True,True
PRV3145,USR6434,True,True
PRV3146,USR9136,True,True
PRV3147,USR943,False,False
PRV3148,USR7450,True,True
PRV3149,USR9564,True,False
PRV3150,USR8697,True,True
PRV3151,USR7592,False,False
PRV3152,USR928,False,False
PRV3153,USR6857,False,False
PRV3154,USR8802,False,True
PRV3155,USR9498,True,False
PRV3156,USR1543,False,False
PRV3157,USR5664,True,False
PRV3158,USR2513,True,True
PRV3159,USR3557,False,False
PRV3160,USR9022,False,False
PRV3161,USR1345,True,False
PRV3162,USR744,False,True
PRV3163,USR6221,True,False
PRV3164,USR3782,True,True
PRV3165,USR9186,False,False
PRV3166,USR824,True,True
PRV3167,USR5124,False,False
PRV3168,USR3944,True,False
PRV3169,USR3158,False,True
PRV3170,USR1184,True,True
PRV3171,USR6236,True,True
PRV3172,USR3647,True,True
PRV3173,USR9179,False,True
PRV3174,USR5370,True,True
PRV3175,USR4181,False,True
PRV3176,USR3872,False,False
PRV3177,USR3180,False,True
PRV3178,USR3250,True,True
PRV3179,USR59,True,False
PRV3180,USR1768,True,True
PRV3181,USR1069,False,True
PRV3182,USR6033,True,False
PRV3183,USR9416,False,True
PRV3184,USR545,True,True
PRV3185,USR6891,False,False
PRV3186,USR7748,True,False
PRV3187,USR9870,True,True
PRV3188,USR6292,True,True
PRV3189,USR3661,False,True
PRV3190,USR9393,True,False
PRV3191,USR7778,False,True
PRV3192,USR8783,False,True
PRV3193,USR7267,False,False
PRV3194,USR7187,True,False
PRV3195,USR6930,True,True
PRV3196,USR9074,True,False
PRV3197,USR4641,True,True
PRV3198,USR7792,True,False
PRV3199,USR5909,False,True
PRV3200,USR9605,True,False
PRV3201,USR9326,False,True
PRV3202,USR9484,True,False
PRV3203,USR5412,False,False
PRV3204,USR2452,False,False
PRV3205,USR9631,True,True
PRV3206,USR1853,False,True
PRV3207,USR6290,False,True
PRV3208,USR9678,False,True
PRV3209,USR4309,False,False
PRV3210,USR656,True,True
PRV3211,USR995,False,False
PRV3212,USR8026,True,True
PRV3213,USR3103,True,False
PRV3214,USR8129,False,False
PRV3215,USR3948,False,True
PRV3216,USR9970,True,True
PRV3217,USR7040,False,True
PRV3218,USR326,False,False
PRV3219,USR1156,True,True
PRV3220,USR8325,True,False
PRV3221,USR5006,False,False
PRV3222,USR6137,True,False
PRV3223,USR8935,False,True
PRV3224,USR3857,False,True
PRV3225,USR677,True,False
PRV3226,USR7763,False,False
PRV3227,USR3300,False,True
PRV3228,USR3472,True,True
PRV3229,USR1785,False,False
PRV3230,USR8710,True,True
PRV3231,USR8420,False,True
PRV3232,USR4730,True,True
PRV3233,USR4171,True,True
PRV3234,USR5096,False,True
PRV3235,USR7090,True,True
PRV3236,USR4111,True,False
PRV3237,USR9862,False,False
PRV3238,USR4308,True,True
PRV3239,USR9895,False,True
PRV3240,USR7409,True,True
PRV3241,USR4380,False,True
PRV3242,USR9641,True,False
PRV3243,USR9457,True,False
PRV3244,USR9796,False,False
PRV3245,USR6976,True,False
PRV3246,USR153,False,True
PRV3247,USR1519,False,True
PRV3248,USR5600,True,False
PRV3249,USR3606,False,True
PRV3250,USR928,True,True
PRV3251,USR7632,True,False
PRV3252,USR8322,False,True
PRV3253,USR1316,False,True
PRV3254,USR7849,False,True
PRV3255,USR613,False,False
PRV3256,USR9942,True,False
PRV3257,USR8087,False,False
PRV3258,USR8419,False,True
PRV3259,USR882,True,False
PRV3260,USR2797,True,True
PRV3261,USR9641,False,True
PRV3262,USR9964,False,True
PRV3263,USR7789,False,True
PRV3264,USR7368,True,False
PRV3265,USR2030,False,True
PRV3266,USR5033,False,True
PRV3267,USR6956,False,False
PRV3268,USR5466,True,True
PRV3269,USR2805,False,False
PRV3270,USR5264,False,True
PRV3271,USR6571,True,True
PRV3272,USR7202,True,False
PRV3273,USR51,False,False
PRV3274,USR5262,True,True
PRV3275,USR3205,True,False
PRV3276,USR422,False,True
PRV3277,USR3016,False,False
PRV3278,USR6431,False,True
PRV3279,USR5020,True,True
PRV3280,USR9457,False,False
PRV3281,USR1708,False,True
PRV3282,USR5956,True,False
PRV3283,USR6782,False,True
PRV3284,USR1301,True,False
PRV3285,USR527,True,False
PRV3286,USR8620,True,False
PRV3287,USR3647,False,True
PRV3288,USR496,False,False
PRV3289,USR6839,True,False
PRV3290,USR9645,True,False
PRV3291,USR7095,True,False
PRV3292,USR8598,False,False
PRV3293,USR3652,True,False
PRV3294,USR5595,False,False
PRV3295,USR6747,False,True
PRV3296,USR5849,False,False
PRV3297,USR6444,True,True
PRV3298,USR2298,False,False
PRV3299,USR5834,False,False
PRV3300,USR2597,False,True
PRV3301,USR2757,False,True
PRV3302,USR6593,False,False
PRV3303,USR1410,False,True
PRV3304,USR992,False,True
PRV3305,USR2968,False,False
PRV3306,USR5972,False,False
PRV3307,USR5870,True,True
PRV3308,USR3275,False,False
PRV3309,USR933,False,False
PRV3310,USR8870,True,True
PRV3311,USR1408,False,False
PRV3312,USR6670,False,False
PRV3313,USR7010,False,False
PRV3314,USR6390,True,False
PRV3315,USR5323,False,True
PRV3316,USR753,False,True
PRV3317,USR8111,True,False
PRV3318,USR9617,True,True
PRV3319,USR9581,False,False
PRV3320,USR7609,False,False
PRV3321,USR3252,False,False
PRV3322,USR4252,False,True
PRV3323,USR4194,False,False
PRV3324,USR5367,False,False
PRV3325,USR6108,False,False
PRV3326,USR3867,True,False
PRV3327,USR6376,True,True
PRV3328,USR9154,False,False
PRV3329,USR6040,True,True
PRV3330,USR7653,True,False
PRV3331,USR430,False,False
PRV3332,USR8942,False,False
PRV3333,USR8300,True,False
PRV3334,USR3053,False,True
PRV3335,USR2904,True,False
PRV3336,USR4718,False,True
PRV3337,USR3817,False,False
PRV3338,USR5754,True,False
PRV3339,USR953,False,True
PRV3340,USR6421,False,False
PRV3341,USR5413,True,False
PRV3342,USR9711,False,False
PRV3343,USR6829,True,False
PRV3344,USR4836,True,False
PRV3345,USR735,False,True
PRV3346,USR5423,True,False
PRV3347,USR8866,True,True
PRV3348,USR6077,True,False
PRV3349,USR2983,False,False
PRV3350,USR3785,True,False
PRV3351,USR7569,True,True
PRV3352,USR9369,False,False
PRV3353,USR7707,False,True
PRV3354,USR6608,True,True
PRV3355,USR2122,True,True
PRV3356,USR2775,False,False
PRV3357,USR3346,True,True
PRV3358,USR4206,True,False
PRV3359,USR6483,True,True
PRV3360,USR3000,True,False
PRV3361,USR1004,True,False
PRV3362,USR3490,True,False
PRV3363,USR1726,False,True
PRV3364,USR5318,False,False
PRV3365,USR9567,False,False
PRV3366,USR2298,False,True
PRV3367,USR2303,True,True
PRV3368,USR2268,True,False
PRV3369,USR4651,False,False
PRV3370,USR4723,True,True
PRV3371,USR1665,False,False
PRV3372,USR3609,False,False
PRV3373,USR3553,True,False
PRV3374,USR4766,True,True
PRV3375,USR5568,True,True
PRV3376,USR9233,True,True
PRV3377,USR7607,False,False
PRV3378,USR133,False,False
PRV3379,USR5130,False,True
PRV3380,USR864,True,True
PRV3381,USR5248,False,True
PRV3382,USR4134,False,True
PRV3383,USR1825,False,False
PRV3384,USR3678,False,True
PRV3385,USR6777,False,True
PRV3386,USR2887,True,True
PRV3387,USR7287,False,False
PRV3388,USR204,True,False
PRV3389,USR6886,True,False
PRV3390,USR3873,True,False
PRV3391,USR888,True,False
PRV3392,USR2431,True,False
PRV3393,USR5759,False,False
PRV3394,USR3981,True,False
PRV3395,USR7550,False,True
PRV3396,USR5334,True,True
PRV3397,USR526,True,False
PRV3398,USR351,True,False
PRV3399,USR2646,False,True
PRV3400,USR6676,True,True
PRV3401,USR6409,False,False
PRV3402,USR5685,True,True
PRV3403,USR3534,False,True
PRV3404,USR9372,False,True
PRV3405,USR7189,True,True
PRV3406,USR1012,False,False
PRV3407,USR3663,False,False
PRV3408,USR2650,False,True
PRV3409,USR9264,False,True
PRV3410,USR4102,False,True
PRV3411,USR3010,False,True
PRV3412,USR2015,True,False
PRV3413,USR5782,True,False
PRV3414,USR4287,True,False
PRV3415,USR6182,True,False
PRV3416,USR1116,True,True
PRV3417,USR3397,False,False
PRV3418,USR1361,False,True
PRV3419,USR745,True,False
PRV3420,USR8591,True,True
PRV3421,USR42,True,False
PRV3422,USR1329,False,True
PRV3423,USR298,False,True
PRV3424,USR4980,True,True
PRV3425,USR2810,True,False
PRV3426,USR5991,False,False
PRV3427,USR4999,False,True
PRV3428,USR2762,True,True
PRV3429,USR959,True,True
PRV3430,USR8313,True,True
PRV3431,USR6273,True,True
PRV3432,USR716,True,False
PRV3433,USR321,False,True
PRV3434,USR4971,True,False
PRV3435,USR5597,True,False
PRV3436,USR1472,True,False
PRV3437,USR8189,False,False
PRV3438,USR561,True,True
PRV3439,USR8831,False,True
PRV3440,USR9893,True,False
PRV3441,USR5314,False,False
PRV3442,USR2977,False,False
PRV3443,USR1778,True,False
PRV3444,USR2080,False,True
PRV3445,USR3554,True,False
PRV3446,USR9206,False,True
PRV3447,USR8132,True,False
PRV3448,USR7237,True,False
PRV3449,USR3066,True,True
PRV3450,USR382,False,True
PRV3451,USR9854,False,True
PRV3452,USR9948,True,False
PRV3453,USR6923,False,False
PRV3454,USR3573,True,True
PRV3455,USR229,False,False
PRV3456,USR6825,True,False
PRV3457,USR2335,False,True
PRV3458,USR1751,True,True
PRV3459,USR950,False,False
PRV3460,USR2641,False,True
PRV3461,USR4228,False,False
PRV3462,USR9290,False,False
PRV3463,USR2225,True,False
PRV3464,USR6844,False,False
PRV3465,USR2769,True,False
PRV3466,USR1804,True,True
PRV3467,USR533,False,False
PRV3468,USR6909,True,True
PRV3469,USR8053,True,False
PRV3470,USR1083,True,False
PRV3471,USR4435,True,True
PRV3472,USR754,True,True
PRV3473,USR4166,True,True
PRV3474,USR4063,False,False
PRV3475,USR2301,True,True
PRV3476,USR7089,False,False
PRV3477,USR4342,False,False
PRV3478,USR2716,False,True
PRV3479,USR8636,False,False
PRV3480,USR4143,True,False
PRV3481,USR172,True,False
PRV3482,USR4135,True,True
PRV3483,USR8608,False,True
PRV3484,USR8667,True,True
PRV3485,USR99,False,True
PRV3486,USR1120,False,False
PRV3487,USR6185,True,False
PRV3488,USR8206,False,False
PRV3489,USR5171,False,False
PRV3490,USR9084,True,True
PRV3491,USR4157,True,False
PRV3492,USR4606,False,False
PRV3493,USR7850,False,True
PRV3494,USR7727,True,False
PRV3495,USR1934,False,False
PRV3496,USR2512,True,False
PRV3497,USR1422,False,False
PRV3498,USR9322,True,True
PRV3499,USR3609,True,False
PRV3500,USR6101,True,False
PRV3501,USR1728,False,True
PRV3502,USR942,False,False
PRV3503,USR9069,False,True
PRV3504,USR7191,False,False
PRV3505,USR9529,False,True
PRV3506,USR8533,True,True
PRV3507,USR7544,True,False
PRV3508,USR4720,True,True
PRV3509,USR8649,True,False
PRV3510,USR3414,True,True
PRV3511,USR3560,False,True
PRV3512,USR5896,True,False
PRV3513,USR6327,True,True
PRV3514,USR861,True,True
PRV3515,USR339,False,True
PRV3516,USR9174,False,True
PRV3517,USR5713,False,True
PRV3518,USR4882,True,True
PRV3519,USR9320,False,True
PRV3520,USR6400,True,True
PRV3521,USR3836,False,True
PRV3522,USR8013,False,True
PRV3523,USR5232,True,False
PRV3524,USR756,True,True
PRV3525,USR9144,True,False
PRV3526,USR8938,False,True
PRV3527,USR1065,False,True
PRV3528,USR9460,False,True
PRV3529,USR1338,False,False
PRV3530,USR4339,True,True
PRV3531,USR4074,True,True
PRV3532,USR9767,False,True
PRV3533,USR3642,True,True
PRV3534,USR179,False,False
PRV3535,USR8755,True,True
PRV3536,USR5364,True,True
PRV3537,USR9138,False,True
PRV3538,USR1395,False,True
PRV3539,USR745,False,True
PRV3540,USR7325,True,True
PRV3541,USR7411,False,True
PRV3542,USR3210,False,False
PRV3543,USR872,False,False
PRV3544,USR4526,False,True
PRV3545,USR3973,True,False
PRV3546,USR6497,False,True
PRV3547,USR1597,False,True
PRV3548,USR9569,True,True
PRV3549,USR9146,False,True
PRV3550,USR3029,False,True
PRV3551,USR806,True,True
PRV3552,USR3743,True,False
PRV3553,USR4985,False,False
PRV3554,USR3610,True,True
PRV3555,USR6431,True,True
PRV3556,USR7717,True,True
PRV3557,USR8914,False,False
PRV3558,USR8560,False,False
PRV3559,USR6384,False,False
PRV3560,USR5722,True,False
PRV3561,USR2526,True,True
PRV3562,USR2128,False,True
PRV3563,USR381,False,False
PRV3564,USR2079,True,True
PRV3565,USR6668,False,True
PRV3566,USR6334,False,False
PRV3567,USR3396,True,True
PRV3568,USR9996,False,False
PRV3569,USR6934,False,False
PRV3570,USR3888,False,True
PRV3571,USR5496,True,True
PRV3572,USR9488,False,False
PRV3573,USR3754,True,True
PRV3574,USR7973,False,True
PRV3575,USR9135,True,False
PRV3576,USR2197,True,False
PRV3577,USR5702,False,False
PRV3578,USR2724,True,True
PRV3579,USR3026,True,True
PRV3580,USR6844,True,False
PRV3581,USR6796,True,True
PRV3582,USR2029,True,False
PRV3583,USR320,False,True
PRV3584,USR2008,True,False
PRV3585,USR4874,False,True
PRV3586,USR3053,True,False
PRV3587,USR1832,False,True
PRV3588,USR4526,True,False
PRV3589,USR8047,False,False
PRV3590,USR8857,True,True
PRV3591,USR1289,True,True
PRV3592,USR2747,False,True
PRV3593,USR60,True,False
PRV3594,USR6732,True,False
PRV3595,USR2215,True,False
PRV3596,USR9295,False,False
PRV3597,USR320,False,True
PRV3598,USR6088,False,True
PRV3599,USR9903,False,False
PRV3600,USR8810,True,False
PRV3601,USR945,True,True
PRV3602,USR3784,False,True
PRV3603,USR5881,True,False
PRV3604,USR8792,False,False
PRV3605,USR9297,False,True
PRV3606,USR4012,False,True
PRV3607,USR6508,False,True
PRV3608,USR9344,True,True
PRV3609,USR9820,True,False
PRV3610,USR4888,False,True
PRV3611,USR7721,False,True
PRV3612,USR484,False,False
PRV3613,USR151,True,True
PRV3614,USR440,True,False
PRV3615,USR3858,True,False
PRV3616,USR2047,False,True
PRV3617,USR2001,True,True
PRV3618,USR6160,False,False
PRV3619,USR5589,True,False
PRV3620,USR4120,False,True
PRV3621,USR6246,False,False
PRV3622,USR9193,True,True
PRV3623,USR9203,True,True
PRV3624,USR5476,False,False
PRV3625,USR1907,True,False
PRV3626,USR9837,False,True
PRV3627,USR7976,False,False
PRV3628,USR3224,False,False
PRV3629,USR4618,True,True
PRV3630,USR4017,True,False
PRV3631,USR3602,False,True
PRV3632,USR1091,False,False
PRV3633,USR1803,True,True
PRV3634,USR4673,False,False
PRV3635,USR5147,True,False
PRV3636,USR2526,False,False
PRV3637,USR8547,True,False
PRV3638,USR6609,True,False
PRV3639,USR2224,True,True
PRV3640,USR8372,True,True
PRV3641,USR9739,False,False
PRV3642,USR1320,True,False
PRV3643,USR2610,False,False
PRV3644,USR5687,True,True
PRV3645,USR4436,False,False
PRV3646,USR6164,False,True
PRV3647,USR5569,False,True
PRV3648,USR5136,False,True
PRV3649,USR7111,True,True
PRV3650,USR1284,True,True
PRV3651,USR8205,True,False
PRV3652,USR460,True,False
PRV3653,USR4801,True,False
PRV3654,USR9544,False,True
PRV3655,USR1494,False,True
PRV3656,USR2231,False,False
PRV3657,USR6617,False,True
PRV3658,USR1348,True,False
PRV3659,USR4748,True,True
PRV3660,USR2206,True,False
PRV3661,USR453,False,False
PRV3662,USR1181,False,False
PRV3663,USR6664,True,False
PRV3664,USR5301,True,False
PRV3665,USR2797,False,True
PRV3666,USR478,False,True
PRV3667,USR6446,True,False
PRV3668,USR7037,False,False
PRV3669,USR2738,True,True
PRV3670,USR8188,True,True
PRV3671,USR7077,False,True
PRV3672,USR1976,True,True
PRV3673,USR4712,False,True
PRV3674,USR9965,True,True
PRV3675,USR6429,True,True
PRV3676,USR1642,True,True
PRV3677,USR8228,True,False
PRV3678,USR3779,False,False
PRV3679,USR195,True,False
PRV3680,USR5666,True,True
PRV3681,USR665,False,True
PRV3682,USR40,False,True
PRV3683,USR7772,False,False
PRV3684,USR828,True,True
PRV3685,USR4172,False,False
PRV3686,USR8482,False,True
PRV3687,USR2887,True,False
PRV3688,USR1782,True,True
PRV3689,USR5430,True,True
PRV3690,USR326,False,True
PRV3691,USR7840,True,False
PRV3692,USR6580,False,True
PRV3693,USR778,True,True
PRV3694,USR405,True,False
PRV3695,USR8162,True,False
PRV3696,USR7434,False,True
PRV3697,USR740,True,False
PRV3698,USR8335,True,False
PRV3699,USR9747,False,True
PRV3700,USR940,False,False
PRV3701,USR8032,False,False
PRV3702,USR2190,True,True
PRV3703,USR4830,True,True
PRV3704,USR3510,False,True
PRV3705,USR860,False,True
PRV3706,USR7851,True,True
PRV3707,USR7479,True,True
PRV3708,USR2211,False,True
PRV3709,USR6362,True,True
PRV3710,USR8510,False,False
PRV3711,USR6710,True,True
PRV3712,USR362,True,True
PRV3713,USR1669,True,False
PRV3714,USR1367,True,False
PRV3715,USR4036,False,True
PRV3716,USR6788,False,True
PRV3717,USR321,False,False
PRV3718,USR2728,True,True
PRV3719,USR3255,True,False
PRV3720,USR4886,True,False
PRV3721,USR2706,False,True
PRV3722,USR1092,False,False
PRV3723,USR4042,True,True
PRV3724,USR7607,True,True
PRV3725,USR2502,True,False
PRV3726,USR8022,True,True
PRV3727,USR3756,True,False
PRV3728,USR2795,False,False
PRV3729,USR8452,False,False
PRV3730,USR1828,False,False
PRV3731,USR3662,True,False
PRV3732,USR266,False,True
PRV3733,USR6256,False,True
PRV3734,USR6582,False,False
PRV3735,USR703,True,False
PRV3736,USR8058,True,True
PRV3737,USR1280,True,False
PRV3738,USR8738,True,True
PRV3739,USR2187,True,False
PRV3740,USR9938,False,False
PRV3741,USR8240,True,False
PRV3742,USR5236,False,False
PRV3743,USR4714,False,False
PRV3744,USR4629,True,True
PRV3745,USR6444,False,False
PRV3746,USR2430,True,False
PRV3747,USR3667,False,True
PRV3748,USR8000,True,True
PRV3749,USR605,True,True
PRV3750,USR4668,True,False
PRV3751,USR5696,False,False
PRV3752,USR9767,True,False
PRV3753,USR4902,True,False
PRV3754,USR6300,False,True
PRV3755,USR2279,False,False
PRV3756,USR8367,True,False
PRV3757,USR2642,False,False
PRV3758,USR2171,False,False
PRV3759,USR833,True,True
PRV3760,USR9709,True,True
PRV3761,USR6869,True,False
PRV3762,USR2882,False,True
PRV3763,USR5663,True,False
PRV3764,USR1804,True,True
PRV3765,USR4072,True,False
PRV3766,USR9240,True,False
PRV3767,USR3112,True,True
PRV3768,USR8883,True,False
PRV3769,USR8374,False,False
PRV3770,USR5854,False,False
PRV3771,USR7407,False,False
PRV3772,USR2711,False,False
PRV3773,USR7086,True,True
PRV3774,USR6681,True,False
PRV3775,USR4703,True,False
PRV3776,USR2100,False,False
PRV3777,USR3123,False,True
PRV3778,USR1967,True,False
PRV3779,USR4133,True,False
PRV3780,USR3288,True,False
PRV3781,USR1676,False,True
PRV3782,USR7367,False,False
